gene_id,symbol,biotype,logFC,logCPM,F,PValue,FDR,regulation
ENSG00000135723,FHOD1,protein_coding,-1.29162763522913,4.21572115640544,26.02687059103,7.32497382355018e-05,0.000355798015164662,Down
ENSG00000105419,MEIS3,protein_coding,-1.29198892765504,5.13294568285412,15.4851104772372,0.000974500012252753,0.00323537459741716,Down
ENSG00000160783,PMF1,protein_coding,-1.29235024438487,5.29348590553105,39.969105676719,5.85314082328344e-06,4.32774183281273e-05,Down
ENSG00000172992,DCAKD,protein_coding,-1.29437116842321,4.47228985069547,47.1409226298467,1.94818289277296e-06,1.74127564043788e-05,Down
ENSG00000110047,EHD1,protein_coding,-1.29483667905151,5.52044726892232,37.3241150677295,9.11595067486672e-06,6.28715198478377e-05,Down
ENSG00000239521,CASTOR3,transcribed_unprocessed_pseudogene,-1.29797311966474,4.73769880523578,57.3778017370347,5.09336576046291e-07,5.7453779436547e-06,Down
ENSG00000167645,YIF1B,protein_coding,-1.29823087392505,5.41733408237092,20.4870595497625,0.000262948248202353,0.00106343540984645,Down
ENSG00000103642,LACTB,protein_coding,-1.29836335797916,5.12082027029118,27.263279313794,5.81011474444846e-05,0.000291088691879056,Down
ENSG00000100379,KCTD17,protein_coding,-1.2995685549648,4.81041937273115,44.1435943741096,3.00642942790842e-06,2.4690960981397e-05,Down
ENSG00000171680,PLEKHG5,protein_coding,-1.30294731886425,4.4483439194729,26.3333051720422,6.91298385531744e-05,0.000339138220885399,Down
ENSG00000160200,CBS,protein_coding,-1.30413677871896,5.92129391794011,10.9056545778377,0.00397106385324388,0.0107961046318681,Down
ENSG00000159784,FAM131B,protein_coding,-1.30458229352989,4.23158512794835,55.1459546716459,1.67508559445167e-06,1.53566598561114e-05,Down
ENSG00000110092,CCND1,protein_coding,-1.3062655475304,6.62875891041211,22.5427552262846,0.000161730169958572,0.000701179545587431,Down
ENSG00000165271,NOL6,protein_coding,-1.3067685847235,5.17167076002019,181.139631773813,7.18805931045352e-11,5.22704507138805e-09,Down
ENSG00000180332,KCTD4,protein_coding,-1.30688881054423,4.07139493922449,18.9586182923678,0.000377708499143318,0.00145751502245412,Down
ENSG00000169689,CENPX,protein_coding,-1.30860633138768,4.68160398076536,33.2434611417675,1.82537456761227e-05,0.000110899024170268,Down
ENSG00000145014,TMEM44,protein_coding,-1.3104820317578,4.60465658600265,58.1876602422063,4.61754865055464e-07,5.2963919437449e-06,Down
ENSG00000211450,SELENOH,protein_coding,-1.31063329913819,5.37353656431654,37.2747827887401,9.16403771611384e-06,6.30869875861146e-05,Down
ENSG00000173992,CCS,protein_coding,-1.31203526362413,5.27217075776291,25.1459339445333,9.06248013919797e-05,0.000427443175331189,Down
ENSG00000001617,SEMA3F,protein_coding,-1.31322571850094,4.84859745471089,23.3339941245102,0.000135072265881048,0.0005968680067546,Down
ENSG00000064042,LIMCH1,protein_coding,-1.31514017092572,6.11025958040428,130.802555718968,1.0189105648594e-09,3.77803966871134e-08,Down
ENSG00000105255,FSD1,protein_coding,-1.31993201983492,4.12129807253694,22.3453154812282,0.000165703695636143,0.000714519677786247,Down
ENSG00000177469,CAVIN1,protein_coding,-1.32045941408764,8.29569475691722,97.0007221181143,1.06755697190131e-08,2.43039565943489e-07,Down
ENSG00000126016,AMOT,protein_coding,-1.32047662485313,4.26379701211147,163.751918932349,1.17106525214014e-06,1.14358262562316e-05,Down
ENSG00000153885,KCTD15,protein_coding,-1.32146798099217,4.36080611328854,58.5230780382555,4.4351204251406e-07,5.11849799449971e-06,Down
ENSG00000131788,PIAS3,protein_coding,-1.32448429471111,5.31320687656811,125.579164499961,1.41089814150351e-09,4.82540049308733e-08,Down
ENSG00000175274,TP53I11,protein_coding,-1.32603366380598,4.66948319983806,58.5899644606989,4.39970776735431e-07,5.0854646878833e-06,Down
ENSG00000136783,NIPSNAP3A,protein_coding,-1.33033632524904,4.45789696276745,187.593977269046,1.54965296514106e-07,2.11034558343756e-06,Down
ENSG00000197256,KANK2,protein_coding,-1.33300220643343,5.66998960339293,80.0506491363771,4.5809529272842e-08,7.83363868158873e-07,Down
ENSG00000156990,RPUSD3,protein_coding,-1.33522617823219,4.40820512629455,46.829462281668,2.03606411202773e-06,1.81117817091303e-05,Down
ENSG00000128656,CHN1,protein_coding,-1.33624516594397,5.68751338972565,59.0923656424238,4.1435368603431e-07,4.82660825567182e-06,Down
ENSG00000020577,SAMD4A,protein_coding,-1.33696473359708,4.68761886905808,87.5547976307287,2.33488228089237e-08,4.58835479049099e-07,Down
ENSG00000183671,CMKLR2,protein_coding,-1.33711816509124,4.02013089324205,27.3062745611466,5.60858248347794e-05,0.000282693693144346,Down
ENSG00000109736,MFSD10,protein_coding,-1.33778402844525,5.14160681819583,8.60138542007945,0.00890876345824058,0.0215873951155684,Down
ENSG00000167543,TP53I13,protein_coding,-1.33985570898714,4.35310734750803,11.0703140191639,0.00375930351478334,0.010287608083934,Down
ENSG00000143147,GPR161,protein_coding,-1.34540115359311,4.34547723806089,205.32251305922,3.14218048393678e-07,3.82060581569586e-06,Down
ENSG00000166923,GREM1,protein_coding,-1.34768546262045,5.72426154961357,11.5855676784218,0.00317418361509311,0.00890102406478751,Down
ENSG00000183840,GPR39,protein_coding,-1.34887725346277,4.1814716106237,26.0992406421664,7.21362386032542e-05,0.000351300667840295,Down
ENSG00000027847,B4GALT7,protein_coding,-1.35018696140561,4.58209884814631,34.7262499814776,1.38410708051628e-05,8.86823099492468e-05,Down
ENSG00000100504,PYGL,protein_coding,-1.35204759912589,6.97972866532271,147.562444517137,3.85593963725584e-10,1.80506174269039e-08,Down
ENSG00000142327,RNPEPL1,protein_coding,-1.35359873139072,4.6170983427518,13.6287611776277,0.00167511919121459,0.00518242162007324,Down
ENSG00000077684,JADE1,protein_coding,-1.35411962392134,4.05784521054122,49.4442341480105,1.65729900703341e-06,1.52122176013238e-05,Down
ENSG00000124641,MED20,protein_coding,-1.35873683482005,4.53301778627277,99.8386227324203,1.61421568372121e-08,3.39620097502018e-07,Down
ENSG00000154511,DIPK1A,protein_coding,-1.36200853523697,4.54923437736752,145.849963412654,1.00408347267028e-08,2.33558546903738e-07,Down
ENSG00000073008,PVR,protein_coding,-1.36274998355672,4.93610838007674,128.53758842914,1.17167939054672e-09,4.17026918510363e-08,Down
ENSG00000269858,EGLN2,protein_coding,-1.36291052813329,5.71887982994345,70.2886723781226,1.1957490413815e-07,1.6898415698014e-06,Down
ENSG00000106366,SERPINE1,protein_coding,-1.36336569858883,9.62027948883081,29.5512652735485,3.6807489766947e-05,0.000198661149924551,Down
ENSG00000240771,ARHGEF25,protein_coding,-1.36371122462965,5.4102076919883,121.619833949365,1.82029332295628e-09,5.92782477780111e-08,Down
ENSG00000115232,ITGA4,protein_coding,-1.36564216284536,5.52843364324811,25.2302495301154,8.89959258715619e-05,0.000421352392400758,Down
ENSG00000172732,MUS81,protein_coding,-1.3684241542159,5.47321763850931,41.9376778615879,4.35711497233405e-06,3.39440496230083e-05,Down
ENSG00000166582,CENPV,protein_coding,-1.37309410856184,5.31686867209555,81.2688963502616,4.09194630663159e-08,7.13309919300751e-07,Down
ENSG00000077454,LRCH4,protein_coding,-1.37440333136639,4.41634238190199,15.3153078286552,0.00102257068284248,0.00337849775672262,Down
ENSG00000101335,MYL9,protein_coding,-1.37796260688584,10.2170235225418,21.3578803128812,0.000213314362268343,0.000890764221520485,Down
ENSG00000153406,NMRAL1,protein_coding,-1.37852129920018,4.85544340860011,41.2412423160798,4.76307649867149e-06,3.65901979231276e-05,Down
ENSG00000075624,ACTB,protein_coding,-1.38227453702239,11.9468650605349,66.9158797612379,1.7082544753206e-07,2.28071765065085e-06,Down
ENSG00000150938,CRIM1,protein_coding,-1.38325630957925,6.99014611039931,40.8470882149751,5.1710354255156e-06,3.91222781182948e-05,Down
ENSG00000108528,SLC25A11,protein_coding,-1.38376038812104,5.01628800479209,35.7677166102925,1.18517949500035e-05,7.8139767508171e-05,Down
ENSG00000164880,INTS1,protein_coding,-1.3841182332393,4.4409235941404,11.5833950433068,0.00317642607216763,0.00890397877265551,Down
ENSG00000184009,ACTG1,protein_coding,-1.38504477925158,11.6642618951679,67.2290670357277,1.65160907116967e-07,2.22092494489422e-06,Down
ENSG00000125378,BMP4,protein_coding,-1.3853870211826,6.41515107930779,66.1318328292661,1.87572131197227e-07,2.48218244287496e-06,Down
ENSG00000196730,DAPK1,protein_coding,-1.38674664496664,5.1605577144206,37.5204811147427,8.82383098431141e-06,6.1308436059826e-05,Down
ENSG00000213722,DDAH2,protein_coding,-1.38854988948689,6.35529789400564,18.8749600692015,0.000392667454896111,0.00150824576265224,Down
ENSG00000090530,P3H2,protein_coding,-1.38918743547734,5.14253863791477,46.1748992445996,2.28331616225534e-06,1.98399513402465e-05,Down
ENSG00000177106,EPS8L2,protein_coding,-1.38995914789198,6.17087808948415,30.9010582655998,2.84185527490614e-05,0.00016113168818355,Down
ENSG00000148541,FAM13C,protein_coding,-1.39163008895735,4.50579356075366,26.3241364905443,7.01177446034267e-05,0.000342361086753368,Down
ENSG00000133083,DCLK1,protein_coding,-1.39173632081171,5.52775763420022,25.3969991848368,8.58696290172077e-05,0.000408877000215439,Down
ENSG00000065054,SLC9A3R2,protein_coding,-1.39559145539175,4.83758778533909,7.79106356738849,0.0120810077583487,0.0278592204772266,Down
ENSG00000262814,MRPL12,protein_coding,-1.39560307336576,4.94037990825348,58.897210240112,4.24102325619503e-07,4.93249443927031e-06,Down
ENSG00000204381,LAYN,protein_coding,-1.39602874717538,5.97711053548659,279.926164504866,1.85022147542926e-12,3.18687250916785e-10,Down
ENSG00000095383,TBC1D2,protein_coding,-1.3969898389396,4.39032017960572,38.3728005813444,7.38949532077323e-06,5.25615574098684e-05,Down
ENSG00000139998,RAB15,protein_coding,-1.397309575665,4.66311203495054,53.5812012193274,8.18657451761866e-07,8.42272570562689e-06,Down
ENSG00000159884,CCDC107,protein_coding,-1.3997683541577,5.27602412363299,100.943365346268,7.84869674987345e-09,1.90433666933993e-07,Down
ENSG00000099203,TMED1,protein_coding,-1.40570420715458,4.68417780281199,27.9747016090473,5.02849875247404e-05,0.000257619495339049,Down
ENSG00000100968,NFATC4,protein_coding,-1.40698248566556,6.12396749280354,32.751227867376,2.017269186014e-05,0.000120393196838605,Down
ENSG00000128309,MPST,protein_coding,-1.4088396690255,4.58204405306688,14.1097463889457,0.00145091018034031,0.0045713079286585,Down
ENSG00000136490,LIMD2,protein_coding,-1.40975574397396,4.82638926704605,24.1476059441236,0.000112659366608901,0.000513896867174584,Down
ENSG00000162520,SYNC,protein_coding,-1.41069478029441,6.47123286653022,214.08845377524,1.7873878072504e-11,1.78500462350740e-09,Down
ENSG00000197702,PARVA,protein_coding,-1.410953692487,6.34230625900466,120.60897348217,1.94489911989405e-09,6.22533949060106e-08,Down
ENSG00000129250,KIF1C,protein_coding,-1.41571665341536,6.51891469712725,134.184304890603,8.30341308283825e-10,3.25615518274652e-08,Down
ENSG00000115129,TP53I3,protein_coding,-1.41601341689081,5.99125531551003,53.3452743440989,8.75411360101812e-07,8.9208586219899e-06,Down
ENSG00000153815,CMIP,protein_coding,-1.41868770905233,5.49244765682981,46.2865591247808,2.30004715305857e-06,1.98558419228957e-05,Down
ENSG00000198561,CTNND1,protein_coding,-1.4199604164961,6.57896895875161,262.709096195603,3.17642330592118e-12,4.85538991047952e-10,Down
ENSG00000130827,PLXNA3,protein_coding,-1.42006455114532,6.21661134768909,42.4710375060184,4.02854532372387e-06,3.17953682557342e-05,Down
ENSG00000142279,WTIP,protein_coding,-1.42117868070237,4.40115161976785,102.406672197835,1.91024014122389e-08,3.89855549257954e-07,Down
ENSG00000145824,CXCL14,protein_coding,-1.42216679332347,7.01057007696634,77.1764372505582,6.12260897824291e-08,9.75709388234881e-07,Down
ENSG00000123374,CDK2,protein_coding,-1.42780250275345,4.83102840038161,85.2728668604899,2.85089963259847e-08,5.36513523823179e-07,Down
ENSG00000076513,ANKRD13A,protein_coding,-1.43059315648423,6.23627589576893,222.905449100249,1.27378430996548e-11,1.35459005166946e-09,Down
ENSG00000128510,CPA4,protein_coding,-1.43474251416479,7.73828872864473,67.7617123883613,1.60637423233673e-07,2.17966358699313e-06,Down
ENSG00000103187,COTL1,protein_coding,-1.44035062844436,7.60946975430148,34.2262522320019,1.5491358031894e-05,9.68533152411405e-05,Down
ENSG00000196642,RABL6,protein_coding,-1.44372067721258,4.87918310414314,33.7759002360288,1.67780495761282e-05,0.000103345058655592,Down
ENSG00000177951,BET1L,protein_coding,-1.4437746806154,5.1941648756836,108.740827139295,4.39807447334521e-09,1.15991471145618e-07,Down
ENSG00000198467,TPM2,protein_coding,-1.44777302186497,11.0598184510387,34.227704222868,1.54873912883313e-05,9.68533152411405e-05,Down
ENSG00000137285,TUBB2B,protein_coding,-1.44890470130781,6.72065911456209,39.8253304378294,6.07281171123912e-06,4.44627172210958e-05,Down
ENSG00000111678,C12orf57,protein_coding,-1.45121589726394,6.85999751039834,13.7178648493589,0.00163081669331506,0.00506418616622298,Down
ENSG00000198853,RUSC2,protein_coding,-1.45204181746343,5.24175831381342,35.0616959593812,1.33850390241765e-05,8.64258123198983e-05,Down
ENSG00000228300,FAM174C,protein_coding,-1.45362459394447,4.10744563029859,9.39487647814871,0.00668345788248433,0.0169118579526377,Down
ENSG00000149582,TMEM25,protein_coding,-1.45785433058765,4.80103461491305,106.453822483543,5.19257832041747e-09,1.34575818754072e-07,Down
ENSG00000136960,ENPP2,protein_coding,-1.46184137324695,3.88632420919431,12.9472675648303,0.00204617393069597,0.00613279021245009,Down
ENSG00000173706,HEG1,protein_coding,-1.46524100144273,6.78801672737276,79.561919314007,4.87042550798476e-08,8.15536533361276e-07,Down
ENSG00000105676,ARMC6,protein_coding,-1.46569090403955,4.03913407179555,23.7134850994787,0.000121266623740654,0.000547490664145567,Down
ENSG00000112559,MDFI,protein_coding,-1.46743741439705,5.23534419811606,23.0226486178869,0.000144929172381883,0.000636170244753155,Down
ENSG00000076928,ARHGEF1,protein_coding,-1.46761770695758,5.23207070363669,21.4974964209581,0.000206373662166899,0.000868880679949453,Down
ENSG00000165912,PACSIN3,protein_coding,-1.47935798068866,4.79057194731312,20.6561262431314,0.000252383647466439,0.00103016540573495,Down
ENSG00000154545,MAGED4,protein_coding,-1.48039236653794,5.01093525823772,27.4165908138321,5.63087499371583e-05,0.000283245491624792,Down
ENSG00000050820,BCAR1,protein_coding,-1.48128034603756,5.40112918212153,16.6797622351427,0.000699644261693232,0.00245219256906051,Down
ENSG00000075618,FSCN1,protein_coding,-1.48220882165572,6.77768476510403,17.4396033955797,0.000570352046712365,0.00206673286399401,Down
ENSG00000103064,SLC7A6,protein_coding,-1.48548741069617,4.49265241043441,100.141079192855,8.34865465621266e-09,1.99780905351543e-07,Down
ENSG00000164932,CTHRC1,protein_coding,-1.48692650871731,5.63549381756932,17.3396947792944,0.000585721755109339,0.00210931663569271,Down
ENSG00000142871,CCN1,protein_coding,-1.48797762389538,8.80485445676324,114.937528492485,2.84613740010778e-09,8.26262369256096e-08,Down
